Subphylum;Order;Suborder;Family;Subfamily;Genus;Species;Morphospecies;Species_old_name;Diet;Site;Sampling;Day;Tree;Square;Treatment;Abundance;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;26.06.2017;B8;iii;wr;7;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;01.07.2017;B9;i;wo;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;01.07.2017;B9;ii;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;01.07.2017;B9;iv;wo;3;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;06.05.2017;B9;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;06.05.2017;B9;ii;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;01.07.2017;C16;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;01.07.2017;C16;iv;wo;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;06.05.2017;C16;i;wo;3;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;06.05.2017;C16;iv;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;24.06.2017;C6;i;wo;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;24.06.2017;C6;ii;wo;4;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;29.06.2017;C8;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;06.05.2017;C8;ii;wo;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;B;05.05.2017;D1;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;06.07.2017;D11;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;06.07.2017;D11;iv;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;12.05.2017;D11;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;06.05.2017;D18;iv;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;06.07.2017;D5;iv;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;12.05.2017;D5;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;12.05.2017;D5;ii;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;12.05.2017;D5;iv;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;01.07.2017;D7;i;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;01.07.2017;E11;i;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;01.07.2017;E11;iii;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;06.05.2017;E11;ii;wr;3;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;06.05.2017;E11;iii;wr;5;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;06.07.2017;E3;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;06.07.2017;E3;iii;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;12.05.2017;E3;iv;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;04.07.2017;F1;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;10.07.2017;F16;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;10.07.2017;F16;iii;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;17.05.2017;F16;ii;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;01.07.2017;F23;iv;w;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;06.05.2017;F23;i;w;3;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;06.05.2017;F23;iv;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;17.05.2017;F3;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;04.07.2017;G1;ii;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;12.05.2017;G11;iv;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;10.07.2017;G13;iii;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;10.07.2017;G14;ii;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;17.05.2017;G14;i;wo;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;17.05.2017;G14;iv;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;06.07.2017;G2;ii;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;B;18.05.2017;G3;iv;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera nymph M;herb;CP;B;18.05.2017;G3;iv;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;06.07.2017;G6;i;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;06.07.2017;G6;ii;wr;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;06.07.2017;G6;iii;wr;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera nymph M;herb;CP;B;18.05.2017;G7;ii;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;20.05.2017;H15;iv;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;13.07.2017;H18;iii;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;20.05.2017;H18;ii;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;20.05.2017;H18;iv;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;10.07.2017;H5;iii;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;10.07.2017;H5;iv;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;17.05.2017;H5;ii;w;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;10.07.2017;H6;ii;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;10.07.2017;H6;iii;wr;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;10.07.2017;H6;iv;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;17.05.2017;H6;i;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;A;13.07.2017;H9;iv;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;20.05.2017;H9;i;wo;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;07.07.2017;I1;i;wo;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;07.07.2017;I2;ii;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;07.07.2017;I2;iv;wo;3;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;B;13.05.2017;I2;iv;wo;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;DO;B;20.05.2017;I21;iv;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;11.07.2017;I3;i;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;11.07.2017;I3;ii;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;11.07.2017;I3;iv;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;B;18.05.2017;I3;ii;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera nymph M;herb;CP;B;18.05.2017;I3;ii;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;07.07.2017;I4;ii;wo;3;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;29.06.2017;I7;i;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;29.06.2017;I7;iv;w;3;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;04.07.2017;I9;i;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;04.07.2017;I9;ii;w;6;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;04.07.2017;I9;iii;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;04.07.2017;I9;iv;w;8;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;B;09.05.2017;I9;iv;w;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;07.07.2017;J2;ii;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;29.06.2017;J5;ii;wr;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;04.07.2017;J6;iv;wr;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;04.07.2017;J8;i;wr;3;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;04.07.2017;J8;iv;wr;2;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;11.07.2017;L10;i;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;CP;A;11.07.2017;L10;iii;wo;1;
Hexapoda;Hemiptera;Sternorrhyncha;Liviidae;Euphyllurinae;Diaphorina;Diaphorina citri;Hemiptera_F;Hemiptera F;herb;ER;B;19.05.2017;R14;i;wr;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_G;Hemiptera G;herb;CP;B;01.05.2017;A4;ii;wo;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_G;Hemiptera G;herb;CP;B;01.05.2017;A7;iv;wo;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_G;Hemiptera G;herb;CP;A;04.07.2017;F1;iii;wo;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_G;Hemiptera G;herb;CP;A;04.07.2017;F6;i;wo;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_G;Hemiptera G;herb;CP;B;05.05.2017;J5;i;wr;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_H;Hemiptera H;herb;DO;B;03.05.2017;A10;i;wo;3;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_H;Hemiptera H;herb;DO;B;03.05.2017;B20;ii;w;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_H;Hemiptera H;herb;CP;B;01.05.2017;F2;iii;w;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_H;Hemiptera H;herb;DO;B;12.05.2017;G6;ii;wr;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_H;Hemiptera H;herb;CP;A;29.06.2017;J5;iv;wr;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_H;Hemiptera H;herb;ER;B;19.05.2017;R14;iv;wr;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_I;Hemiptera I;herb;DO;B;06.05.2017;D17;iv;wo;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_I;Hemiptera I;herb;CP;B;01.05.2017;F2;iv;w;1;
Hexapoda;Hemiptera;Auchenorrhyncha;;;;;Hemiptera_I;Unknown specimen AD;herb;ER;B;07.05.2017;N1;iv;wr;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;CP;A;11.07.2017;A10;i;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;CP;A;11.07.2017;A10;iii;wo;2;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;DO;A;26.06.2017;A18;i;wr;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;DO;A;26.06.2017;A3;i;wo;2;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;DO;A;26.06.2017;A3;iv;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;CP;A;24.06.2017;A4;i;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;24.06.2017;A4;i;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;24.06.2017;A4;iii;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;24.06.2017;A4;iv;wo;2;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;24.06.2017;A7;ii;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;11.07.2017;A8;iii;wo;2;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;ER;A;12.07.2017;AH3;i;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;DO;A;26.06.2017;B18;iv;w;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;DO;A;01.07.2017;B9;iii;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;ER;A;25.06.2017;C3;i;w;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;CP;B;05.05.2017;D1;iv;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;CP;A;29.06.2017;D1;ii;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;29.06.2017;D1;i;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;DO;B;06.05.2017;D18;ii;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;CP;B;05.05.2017;E1;iv;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;29.06.2017;E1;ii;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;29.06.2017;E1;iv;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;DO;A;01.07.2017;E11;i;wr;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;DO;B;12.05.2017;E3;iv;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;ER;B;02.05.2017;F1;iv;wo;2;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;DO;B;17.05.2017;F10;iv;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;CP;B;09.05.2017;F6;iv;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;04.07.2017;G1;iii;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;CP;B;18.05.2017;G3;iii;wr;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;DO;A;06.07.2017;G3;i;w;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;DO;A;06.07.2017;G3;ii;w;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;29.06.2017;G6;ii;w;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;29.06.2017;G6;iii;w;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;29.06.2017;G6;iv;w;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;DO;A;06.07.2017;G6;ii;wr;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;CP;A;07.07.2017;G7;ii;w;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;B;18.05.2017;G7;iii;w;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;DO;B;20.05.2017;H15;ii;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;DO;A;10.07.2017;H6;i;wr;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;DO;B;17.05.2017;H6;ii;wr;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;ER;A;02.07.2017;H6;ii;wo;2;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;DO;A;13.07.2017;H7;i;wr;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;DO;B;20.05.2017;H7;i;wr;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera J;pred;CP;A;07.07.2017;I1;i;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;CP;A;07.07.2017;I2;i;wo;2;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;ER;B;07.05.2017;I3;iv;wo;1;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;ER;A;02.07.2017;I3;ii;wo;2;
Hexapoda;Hemiptera;Heteroptera;Geocoridae;Geocorinae;;;Hemiptera_J;Hemiptera T;pred;ER;A;02.07.2017;I3;iii;wo;1;
